uppercase_file,lowercase_file,action,keep_file,delete_file,reason,uppercase_time,lowercase_time,uppercase_size,lowercase_size,size_diff
docs/htm/L1/XI2685.HTM,docs/htm/L1/XI2685.htm,keep_lowercase,docs/htm/L1/XI2685.htm,docs/htm/L1/XI2685.HTM,lowercase newer (2025-09-23 17:13:35.788520 vs 2025-09-23 10:31:40.810611),2025-09-23T10:31:40.810611,2025-09-23T17:13:35.788520,2533,2163,370
docs/htm/L1/XI2691.HTM,docs/htm/L1/XI2691.htm,keep_lowercase,docs/htm/L1/XI2691.htm,docs/htm/L1/XI2691.HTM,lowercase newer (2025-09-23 17:13:35.788520 vs 2025-09-23 10:31:40.810611),2025-09-23T10:31:40.810611,2025-09-23T17:13:35.788520,2472,2102,370
docs/htm/L1/XI2467.HTM,docs/htm/L1/XI2467.htm,keep_lowercase,docs/htm/L1/XI2467.htm,docs/htm/L1/XI2467.HTM,lowercase newer (2025-09-23 17:13:35.780328 vs 2025-09-23 10:31:40.798976),2025-09-23T10:31:40.798976,2025-09-23T17:13:35.780328,2501,2172,329
docs/htm/L1/XI2545.HTM,docs/htm/L1/XI2545.htm,keep_lowercase,docs/htm/L1/XI2545.htm,docs/htm/L1/XI2545.HTM,lowercase newer (2025-09-23 17:13:35.780328 vs 2025-09-23 10:31:40.806733),2025-09-23T10:31:40.806733,2025-09-23T17:13:35.780328,2483,2113,370
docs/htm/L1/XI2591.HTM,docs/htm/L1/XI2591.htm,keep_lowercase,docs/htm/L1/XI2591.htm,docs/htm/L1/XI2591.HTM,lowercase newer (2025-09-23 17:13:35.784424 vs 2025-09-23 10:31:40.806733),2025-09-23T10:31:40.806733,2025-09-23T17:13:35.784424,2547,2259,288
docs/htm/L1/XI2507.HTM,docs/htm/L1/XI2507.htm,keep_lowercase,docs/htm/L1/XI2507.htm,docs/htm/L1/XI2507.HTM,lowercase newer (2025-09-23 17:13:35.780328 vs 2025-09-23 10:31:40.806733),2025-09-23T10:31:40.806733,2025-09-23T17:13:35.780328,2458,2088,370
docs/htm/L1/XI2531.HTM,docs/htm/L1/XI2531.htm,keep_lowercase,docs/htm/L1/XI2531.htm,docs/htm/L1/XI2531.HTM,lowercase newer (2025-09-23 17:13:35.780328 vs 2025-09-23 10:31:40.806733),2025-09-23T10:31:40.806733,2025-09-23T17:13:35.780328,2414,2044,370
docs/htm/L1/XI2664.HTM,docs/htm/L1/XI2664.htm,keep_lowercase,docs/htm/L1/XI2664.htm,docs/htm/L1/XI2664.HTM,lowercase newer (2025-09-23 17:13:35.784424 vs 2025-09-23 10:31:40.810611),2025-09-23T10:31:40.810611,2025-09-23T17:13:35.784424,2481,2152,329
docs/htm/L1/XI2516.HTM,docs/htm/L1/XI2516.htm,keep_lowercase,docs/htm/L1/XI2516.htm,docs/htm/L1/XI2516.HTM,lowercase newer (2025-09-23 17:13:35.780328 vs 2025-09-23 10:31:40.806733),2025-09-23T10:31:40.806733,2025-09-23T17:13:35.780328,2434,2064,370
docs/htm/L1/XI2568.HTM,docs/htm/L1/XI2568.htm,keep_lowercase,docs/htm/L1/XI2568.htm,docs/htm/L1/XI2568.HTM,lowercase newer (2025-09-23 17:13:35.784424 vs 2025-09-23 10:31:40.806733),2025-09-23T10:31:40.806733,2025-09-23T17:13:35.784424,2440,2070,370
docs/htm/L1/XI2588.HTM,docs/htm/L1/XI2588.htm,keep_lowercase,docs/htm/L1/XI2588.htm,docs/htm/L1/XI2588.HTM,lowercase newer (2025-09-23 17:13:35.784424 vs 2025-09-23 10:31:40.806733),2025-09-23T10:31:40.806733,2025-09-23T17:13:35.784424,2440,2070,370
docs/htm/L1/XF1779.HTM,docs/htm/L1/XF1779.htm,keep_lowercase,docs/htm/L1/XF1779.htm,docs/htm/L1/XF1779.HTM,lowercase newer (2025-09-23 17:13:35.722981 vs 2025-09-23 10:31:40.698145),2025-09-23T10:31:40.698145,2025-09-23T17:13:35.722981,3851,3727,124
docs/htm/L1/XI2677.HTM,docs/htm/L1/XI2677.htm,keep_lowercase,docs/htm/L1/XI2677.htm,docs/htm/L1/XI2677.HTM,lowercase newer (2025-09-23 17:13:35.788520 vs 2025-09-23 10:31:40.810611),2025-09-23T10:31:40.810611,2025-09-23T17:13:35.788520,2473,2103,370
docs/htm/L1/XI2686.HTM,docs/htm/L1/XI2686.htm,keep_lowercase,docs/htm/L1/XI2686.htm,docs/htm/L1/XI2686.HTM,lowercase newer (2025-09-23 17:13:35.788520 vs 2025-09-23 10:31:40.810611),2025-09-23T10:31:40.810611,2025-09-23T17:13:35.788520,2429,2059,370
docs/htm/L1/XI2656.HTM,docs/htm/L1/XI2656.htm,keep_lowercase,docs/htm/L1/XI2656.htm,docs/htm/L1/XI2656.HTM,lowercase newer (2025-09-23 17:13:35.784424 vs 2025-09-23 10:31:40.806733),2025-09-23T10:31:40.806733,2025-09-23T17:13:35.784424,2536,2248,288
docs/htm/L1/XI2496.HTM,docs/htm/L1/XI2496.htm,keep_lowercase,docs/htm/L1/XI2496.htm,docs/htm/L1/XI2496.HTM,lowercase newer (2025-09-23 17:13:35.780328 vs 2025-09-23 10:31:40.798976),2025-09-23T10:31:40.798976,2025-09-23T17:13:35.780328,2470,2100,370
docs/htm/L1/XF75.HTM,docs/htm/L1/XF75.htm,keep_lowercase,docs/htm/L1/XF75.htm,docs/htm/L1/XF75.HTM,lowercase newer (2025-09-23 17:13:35.731174 vs 2025-09-23 10:31:40.702023),2025-09-23T10:31:40.702023,2025-09-23T17:13:35.731174,4090,3884,206
docs/htm/L1/XI2560.HTM,docs/htm/L1/XI2560.htm,keep_lowercase,docs/htm/L1/XI2560.htm,docs/htm/L1/XI2560.HTM,lowercase newer (2025-09-23 17:13:35.780328 vs 2025-09-23 10:31:40.806733),2025-09-23T10:31:40.806733,2025-09-23T17:13:35.780328,2416,2046,370
docs/htm/L1/XI2573.HTM,docs/htm/L1/XI2573.htm,keep_lowercase,docs/htm/L1/XI2573.htm,docs/htm/L1/XI2573.HTM,lowercase newer (2025-09-23 17:13:35.784424 vs 2025-09-23 10:31:40.806733),2025-09-23T10:31:40.806733,2025-09-23T17:13:35.784424,2424,2054,370
docs/htm/L1/XI2593.HTM,docs/htm/L1/XI2593.htm,keep_lowercase,docs/htm/L1/XI2593.htm,docs/htm/L1/XI2593.HTM,lowercase newer (2025-09-23 17:13:35.784424 vs 2025-09-23 10:31:40.806733),2025-09-23T10:31:40.806733,2025-09-23T17:13:35.784424,2479,2109,370
docs/htm/L1/XI2581.HTM,docs/htm/L1/XI2581.htm,keep_lowercase,docs/htm/L1/XI2581.htm,docs/htm/L1/XI2581.HTM,lowercase newer (2025-09-23 17:13:35.784424 vs 2025-09-23 10:31:40.806733),2025-09-23T10:31:40.806733,2025-09-23T17:13:35.784424,2444,2074,370
docs/htm/L1/XI2693.HTM,docs/htm/L1/XI2693.htm,keep_lowercase,docs/htm/L1/XI2693.htm,docs/htm/L1/XI2693.HTM,lowercase newer (2025-09-23 17:13:35.788520 vs 2025-09-23 10:31:40.810611),2025-09-23T10:31:40.810611,2025-09-23T17:13:35.788520,2496,2126,370
docs/htm/L1/XI2498.HTM,docs/htm/L1/XI2498.htm,keep_lowercase,docs/htm/L1/XI2498.htm,docs/htm/L1/XI2498.HTM,lowercase newer (2025-09-23 17:13:35.780328 vs 2025-09-23 10:31:40.798976),2025-09-23T10:31:40.798976,2025-09-23T17:13:35.780328,2608,2279,329
docs/htm/L1/XI2689.HTM,docs/htm/L1/XI2689.htm,keep_lowercase,docs/htm/L1/XI2689.htm,docs/htm/L1/XI2689.HTM,lowercase newer (2025-09-23 17:13:35.788520 vs 2025-09-23 10:31:40.810611),2025-09-23T10:31:40.810611,2025-09-23T17:13:35.788520,2514,2185,329
docs/htm/L1/XI2712.HTM,docs/htm/L1/XI2712.htm,keep_lowercase,docs/htm/L1/XI2712.htm,docs/htm/L1/XI2712.HTM,lowercase newer (2025-09-23 17:13:35.788520 vs 2025-09-23 10:31:40.810611),2025-09-23T10:31:40.810611,2025-09-23T17:13:35.788520,2541,2212,329
docs/htm/L1/XI2704.HTM,docs/htm/L1/XI2704.htm,keep_lowercase,docs/htm/L1/XI2704.htm,docs/htm/L1/XI2704.HTM,lowercase newer (2025-09-23 17:13:35.788520 vs 2025-09-23 10:31:40.810611),2025-09-23T10:31:40.810611,2025-09-23T17:13:35.788520,2572,2243,329
docs/htm/L1/XI2605.HTM,docs/htm/L1/XI2605.htm,keep_lowercase,docs/htm/L1/XI2605.htm,docs/htm/L1/XI2605.HTM,lowercase newer (2025-09-23 17:13:35.784424 vs 2025-09-23 10:31:40.806733),2025-09-23T10:31:40.806733,2025-09-23T17:13:35.784424,2430,2060,370
docs/htm/L0/XF2991.HTM,docs/htm/L0/XF2991.htm,keep_lowercase,docs/htm/L0/XF2991.htm,docs/htm/L0/XF2991.HTM,lowercase newer (2025-09-23 17:13:35.677923 vs 2025-09-23 10:31:40.515872),2025-09-23T10:31:40.515872,2025-09-23T17:13:35.677923,3750,3544,206
docs/htm/L7/XF2982.HTM,docs/htm/L7/XF2982.htm,keep_lowercase,docs/htm/L7/XF2982.htm,docs/htm/L7/XF2982.HTM,lowercase newer (2025-09-23 17:13:35.927790 vs 2025-09-23 10:31:40.946346),2025-09-23T10:31:40.946346,2025-09-23T17:13:35.927790,3618,3494,124
docs/htm/L7/XF2986.HTM,docs/htm/L7/XF2986.htm,keep_lowercase,docs/htm/L7/XF2986.htm,docs/htm/L7/XF2986.HTM,lowercase newer (2025-09-23 17:13:35.927790 vs 2025-09-23 10:31:40.946346),2025-09-23T10:31:40.946346,2025-09-23T17:13:35.927790,3585,3379,206
docs/htm/L7/XF2983.HTM,docs/htm/L7/XF2983.htm,keep_lowercase,docs/htm/L7/XF2983.htm,docs/htm/L7/XF2983.HTM,lowercase newer (2025-09-23 17:13:35.927790 vs 2025-09-23 10:31:40.946346),2025-09-23T10:31:40.946346,2025-09-23T17:13:35.927790,3555,3349,206
docs/htm/L7/XF2985.HTM,docs/htm/L7/XF2985.htm,keep_lowercase,docs/htm/L7/XF2985.htm,docs/htm/L7/XF2985.HTM,lowercase newer (2025-09-23 17:13:35.927790 vs 2025-09-23 10:31:40.946346),2025-09-23T10:31:40.946346,2025-09-23T17:13:35.927790,3579,3373,206
docs/htm/L7/XF2984.HTM,docs/htm/L7/XF2984.htm,keep_lowercase,docs/htm/L7/XF2984.htm,docs/htm/L7/XF2984.HTM,lowercase newer (2025-09-23 17:13:35.927790 vs 2025-09-23 10:31:40.946346),2025-09-23T10:31:40.946346,2025-09-23T17:13:35.927790,3622,3498,124
docs/htm/L7/XF2979.HTM,docs/htm/L7/XF2979.htm,keep_lowercase,docs/htm/L7/XF2979.htm,docs/htm/L7/XF2979.HTM,lowercase newer (2025-09-23 17:13:35.927790 vs 2025-09-23 10:31:40.946346),2025-09-23T10:31:40.946346,2025-09-23T17:13:35.927790,3894,3729,165
docs/htm/L7/XF2980.HTM,docs/htm/L7/XF2980.htm,keep_lowercase,docs/htm/L7/XF2980.htm,docs/htm/L7/XF2980.HTM,lowercase newer (2025-09-23 17:13:35.927790 vs 2025-09-23 10:31:40.946346),2025-09-23T10:31:40.946346,2025-09-23T17:13:35.927790,3882,3676,206
docs/htm/L7/XF2981.HTM,docs/htm/L7/XF2981.htm,keep_lowercase,docs/htm/L7/XF2981.htm,docs/htm/L7/XF2981.HTM,lowercase newer (2025-09-23 17:13:35.927790 vs 2025-09-23 10:31:40.946346),2025-09-23T10:31:40.946346,2025-09-23T17:13:35.927790,3563,3357,206
